Report_Name,"Title Master Report"
"Encyclopedia of Social Psychology","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412956253","","978-1-41-295625-3","","9781-1412","","Book","Chapter","2007","Controlled","Regular","Unique_Item_Investigations","3","0","0","1","0","0","0","0","1","1","0","0","0"
"Encyclopedia of Survey Research Methods","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412963947","","978-1-41-296394-7","","9781-1412","","Book","","2011","Controlled","Regular","Unique_Title_Investigations","7","0","0","2","1","1","0","0","1","2","0","0","0"
"Encyclopedia of Survey Research Methods","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412963947","","978-1-41-296394-7","","9781-1412","","Book","Chapter","0001","Controlled","Regular","No_License","7","0","0","2","1","1","0","0","1","2","0","0","0"
"Encyclopedia of Survey Research Methods","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412963947","","978-1-41-296394-7","","9781-1412","","Book","Chapter","2011","Controlled","Regular","Total_Item_Investigations","7","0","0","2","1","1","0","0","1","2","0","0","0"
"Encyclopedia of Survey Research Methods","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412963947","","978-1-41-296394-7","","9781-1412","","Book","Chapter","2011","Controlled","Regular","Unique_Item_Investigations","7","0","0","2","1","1","0","0","1","2","0","0","0"
"Ideology: A Multidisciplinary Approach","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781446217856","206311","978-1-44-621785-6","","9780-0761","","Book","","2012","Controlled","Regular","Unique_Title_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0"
"Ideology: A Multidisciplinary Approach","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781446217856","206311","978-1-44-621785-6","","9780-0761","","Book","Chapter","0001","Controlled","Regular","No_License","1","0","0","1","0","0","0","0","0","0","0","0","0"
"Ideology: A Multidisciplinary Approach","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781446217856","206311","978-1-44-621785-6","","9780-0761","","Book","Chapter","2012","Controlled","Regular","Total_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0"
"Ideology: A Multidisciplinary Approach","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781446217856","206311","978-1-44-621785-6","","9780-0761","","Book","Chapter","2012","Controlled","Regular","Unique_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0"
"International Encyclopedia of Political Science","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412994163","","978-1-41-299416-3","","9781-1412","","Book","","2011","Controlled","Regular","Unique_Title_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"International Encyclopedia of Political Science","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412994163","","978-1-41-299416-3","","9781-1412","","Book","Chapter","0001","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","1","0","0","0"
"International Encyclopedia of Political Science","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412994163","","978-1-41-299416-3","","9781-1412","","Book","Chapter","2011","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"International Encyclopedia of Political Science","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412994163","","978-1-41-299416-3","","9781-1412","","Book","Chapter","2011","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Landmark Legislation 1774–2012: Major U.S. Acts and Treaties","CQ Press","sagepub:cq-press","SAGE Knowledge","10.4135/9781452292281","241091","978-1-45-229228-1","","9781-1452","","Book","","2014","Controlled","Regular","Unique_Title_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Landmark Legislation 1774–2012: Major U.S. Acts and Treaties","CQ Press","sagepub:cq-press","SAGE Knowledge","10.4135/9781452292281","241091","978-1-45-229228-1","","9781-1452","","Book","Chapter","0001","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Landmark Legislation 1774–2012: Major U.S. Acts and Treaties","CQ Press","sagepub:cq-press","SAGE Knowledge","10.4135/9781452292281","241091","978-1-45-229228-1","","9781-1452","","Book","Chapter","2014","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Landmark Legislation 1774–2012: Major U.S. Acts and Treaties","CQ Press","sagepub:cq-press","SAGE Knowledge","10.4135/9781452292281","241091","978-1-45-229228-1","","9781-1452","","Book","Chapter","2014","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Public Sociology: Research, Action, and Change","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781483349510","234763","978-1-48-334951-0","","9781-1412","","Book","","2013","Controlled","Regular","Unique_Title_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0"
"Public Sociology: Research, Action, and Change","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781483349510","234763","978-1-48-334951-0","","9781-1412","","Book","Chapter","0001","Controlled","Regular","No_License","2","0","0","2","0","0","0","0","0","0","0","0","0"
"Public Sociology: Research, Action, and Change","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781483349510","234763","978-1-48-334951-0","","9781-1412","","Book","Chapter","2013","Controlled","Regular","Total_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0"
"Public Sociology: Research, Action, and Change","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781483349510","234763","978-1-48-334951-0","","9781-1412","","Book","Chapter","2013","Controlled","Regular","Unique_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0"
"Shared Beliefs in a Society: Social Psychological Analysis","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452204697","10649","978-1-45-220469-7","","9780-0761","","Book","","2012","Controlled","Regular","Unique_Title_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0"
"Shared Beliefs in a Society: Social Psychological Analysis","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452204697","10649","978-1-45-220469-7","","9780-0761","","Book","Chapter","0001","Controlled","Regular","No_License","1","0","0","1","0","0","0","0","0","0","0","0","0"
"Shared Beliefs in a Society: Social Psychological Analysis","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452204697","10649","978-1-45-220469-7","","9780-0761","","Book","Chapter","2012","Controlled","Regular","Total_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0"
"Shared Beliefs in a Society: Social Psychological Analysis","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452204697","10649","978-1-45-220469-7","","9780-0761","","Book","Chapter","2012","Controlled","Regular","Unique_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0"
"Social Media: A Critical Introduction","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781446270066","239467","978-1-44-627006-6","","9781-1446","","Book","","2014","Controlled","Regular","Unique_Title_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0"
"Social Media: A Critical Introduction","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781446270066","239467","978-1-44-627006-6","","9781-1446","","Book","Chapter","0001","Controlled","Regular","No_License","1","0","0","1","0","0","0","0","0","0","0","0","0"
"Social Media: A Critical Introduction","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781446270066","239467","978-1-44-627006-6","","9781-1446","","Book","Chapter","2014","Controlled","Regular","Total_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0"
"Social Media: A Critical Introduction","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781446270066","239467","978-1-44-627006-6","","9781-1446","","Book","Chapter","2014","Controlled","Regular","Unique_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0"
"Sociology of Education: An A-to-Z Guide","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452276151","237016","978-1-45-227615-1","","9781-1452","","Book","","2013","Controlled","Regular","Unique_Title_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Sociology of Education: An A-to-Z Guide","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452276151","237016","978-1-45-227615-1","","9781-1452","","Book","Chapter","0001","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Sociology of Education: An A-to-Z Guide","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452276151","237016","978-1-45-227615-1","","9781-1452","","Book","Chapter","2013","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Sociology of Education: An A-to-Z Guide","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452276151","237016","978-1-45-227615-1","","9781-1452","","Book","Chapter","2013","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Sweating the Swoosh: Nike, the Globalization of Sneakers, and the Question on Sweatshop Labor","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781473968745","","978-1-47-396874-5","","","","Book","","2016","Controlled","Regular","Unique_Title_Investigations","1","0","0","0","0","0","0","0","0","0","1","0","0"
"Sweating the Swoosh: Nike, the Globalization of Sneakers, and the Question on Sweatshop Labor","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781473968745","","978-1-47-396874-5","","","","Book","Book","0001","Controlled","Regular","No_License","2","0","0","0","0","0","0","0","0","0","2","0","0"
"Sweating the Swoosh: Nike, the Globalization of Sneakers, and the Question on Sweatshop Labor","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781473968745","","978-1-47-396874-5","","","","Book","Book","2016","Controlled","Regular","Total_Item_Investigations","2","0","0","0","0","0","0","0","0","0","2","0","0"
"Sweating the Swoosh: Nike, the Globalization of Sneakers, and the Question on Sweatshop Labor","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781473968745","","978-1-47-396874-5","","","","Book","Book","2016","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","0","1","0","0"
"The Family in Global Perspective: A Gendered Journey","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452231679","225998","978-1-45-223167-9","","9780-0761","","Book","","2012","Controlled","Regular","Unique_Title_Investigations","1","0","0","0","0","0","0","0","0","0","0","1","0"
"The Family in Global Perspective: A Gendered Journey","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452231679","225998","978-1-45-223167-9","","9780-0761","","Book","Chapter","0001","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","0","0","1","0"
"The Family in Global Perspective: A Gendered Journey","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452231679","225998","978-1-45-223167-9","","9780-0761","","Book","Chapter","2012","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","0","0","1","0"
"The Family in Global Perspective: A Gendered Journey","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452231679","225998","978-1-45-223167-9","","9780-0761","","Book","Chapter","2012","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","0","0","1","0"
"The SAGE Encyclopedia of Abnormal and Clinical Psychology","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781483365817","243472","978-1-48-336581-7","","9781-1483","","Book","","2017","Controlled","Regular","Unique_Title_Investigations","2","0","0","2","0","0","0","0","0","0","0","0","0"
"The SAGE Encyclopedia of Abnormal and Clinical Psychology","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781483365817","243472","978-1-48-336581-7","","9781-1483","","Book","Chapter","0001","Controlled","Regular","No_License","3","0","0","3","0","0","0","0","0","0","0","0","0"
"The SAGE Encyclopedia of Abnormal and Clinical Psychology","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781483365817","243472","978-1-48-336581-7","","9781-1483","","Book","Chapter","2017","Controlled","Regular","Total_Item_Investigations","3","0","0","3","0","0","0","0","0","0","0","0","0"
"The SAGE Encyclopedia of Abnormal and Clinical Psychology","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781483365817","243472","978-1-48-336581-7","","9781-1483","","Book","Chapter","2017","Controlled","Regular","Unique_Item_Investigations","2","0","0","2","0","0","0","0","0","0","0","0","0"
"The SAGE Encyclopedia of Communication Research Methods","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781483381411","244974","978-1-48-338141-1","","9781-1483","","Book","","2017","Controlled","Regular","Unique_Title_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0"
"The SAGE Encyclopedia of Communication Research Methods","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781483381411","244974","978-1-48-338141-1","","9781-1483","","Book","Chapter","0001","Controlled","Regular","No_License","3","0","0","0","3","0","0","0","0","0","0","0","0"
"The SAGE Encyclopedia of Communication Research Methods","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781483381411","244974","978-1-48-338141-1","","9781-1483","","Book","Chapter","2017","Controlled","Regular","Total_Item_Investigations","3","0","0","0","3","0","0","0","0","0","0","0","0"
"The SAGE Encyclopedia of Communication Research Methods","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781483381411","244974","978-1-48-338141-1","","9781-1483","","Book","Chapter","2017","Controlled","Regular","Unique_Item_Investigations","2","0","0","0","2","0","0","0","0","0","0","0","0"
"The SAGE Encyclopedia of Qualitative Research Methods","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412963909","","978-1-41-296390-9","","9781-1412","","Book","","2012","Controlled","Regular","Unique_Title_Investigations","3","0","0","2","0","0","0","0","0","0","0","0","1"
"The SAGE Encyclopedia of Qualitative Research Methods","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412963909","","978-1-41-296390-9","","9781-1412","","Book","Chapter","0001","Controlled","Regular","No_License","3","0","0","2","0","0","0","0","0","0","0","0","1"
"The SAGE Encyclopedia of Qualitative Research Methods","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412963909","","978-1-41-296390-9","","9781-1412","","Book","Chapter","2012","Controlled","Regular","Total_Item_Investigations","4","0","0","3","0","0","0","0","0","0","0","0","1"
"The SAGE Encyclopedia of Qualitative Research Methods","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412963909","","978-1-41-296390-9","","9781-1412","","Book","Chapter","2012","Controlled","Regular","Unique_Item_Investigations","4","0","0","3","0","0","0","0","0","0","0","0","1"
"The SAGE Encyclopedia of Social Science Research M","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412950589","","978-1-41-295058-9","","9780-0761","","Book","","2011","Controlled","Regular","Unique_Title_Investigations","1","1","0","0","0","0","0","0","0","0","0","0","0"
"The SAGE Encyclopedia of Social Science Research M","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412950589","","978-1-41-295058-9","","9780-0761","","Book","Chapter","0001","Controlled","Regular","No_License","1","1","0","0","0","0","0","0","0","0","0","0","0"
"The SAGE Encyclopedia of Social Science Research M","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412950589","","978-1-41-295058-9","","9780-0761","","Book","Chapter","2011","Controlled","Regular","Total_Item_Investigations","1","1","0","0","0","0","0","0","0","0","0","0","0"
"The SAGE Encyclopedia of Social Science Research M","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412950589","","978-1-41-295058-9","","9780-0761","","Book","Chapter","2011","Controlled","Regular","Unique_Item_Investigations","1","1","0","0","0","0","0","0","0","0","0","0","0"
"The SAGE Glossary of the Social and Behavioral Sciences","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412972024","","978-1-41-297202-4","","9781-1412","","Book","","2009","Controlled","Regular","Unique_Title_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0"
"The SAGE Glossary of the Social and Behavioral Sciences","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412972024","","978-1-41-297202-4","","9781-1412","","Book","Chapter","0001","Controlled","Regular","No_License","1","0","0","0","1","0","0","0","0","0","0","0","0"
"The SAGE Glossary of the Social and Behavioral Sciences","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412972024","","978-1-41-297202-4","","9781-1412","","Book","Chapter","2009","Controlled","Regular","Total_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0"
"The SAGE Glossary of the Social and Behavioral Sciences","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781412972024","","978-1-41-297202-4","","9781-1412","","Book","Chapter","2009","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0"
"Theory in Social and Cultural Anthropology: An Encyclopedia","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452276311","235988","978-1-45-227631-1","","9781-1412","","Book","","2013","Controlled","Regular","Unique_Title_Investigations","1","0","0","0","0","0","0","0","0","0","1","0","0"
"Theory in Social and Cultural Anthropology: An Encyclopedia","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452276311","235988","978-1-45-227631-1","","9781-1412","","Book","Chapter","0001","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","0","1","0","0"
"Theory in Social and Cultural Anthropology: An Encyclopedia","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452276311","235988","978-1-45-227631-1","","9781-1412","","Book","Chapter","2013","Controlled","Regular","Total_Item_Investigations","5","0","0","0","0","0","0","0","0","0","5","0","0"
"Theory in Social and Cultural Anthropology: An Encyclopedia","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452276311","235988","978-1-45-227631-1","","9781-1412","","Book","Chapter","2013","Controlled","Regular","Unique_Item_Investigations","2","0","0","0","0","0","0","0","0","0","2","0","0"
"To Build or Not to Build? Gentrification, Supply, and Demand","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781529727210","","978-1-52-972721-0","","","","Book","","2020","Controlled","Regular","Unique_Title_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0"
"To Build or Not to Build? Gentrification, Supply, and Demand","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781529727210","","978-1-52-972721-0","","","","Book","Book","0001","Controlled","Regular","No_License","1","0","0","0","1","0","0","0","0","0","0","0","0"
"To Build or Not to Build? Gentrification, Supply, and Demand","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781529727210","","978-1-52-972721-0","","","","Book","Book","2020","Controlled","Regular","Total_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0"
"To Build or Not to Build? Gentrification, Supply, and Demand","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781529727210","","978-1-52-972721-0","","","","Book","Book","2020","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0"
"Vital Statistics on American Politics 2015–2016","CQ Press","sagepub:cq-press","SAGE Knowledge","10.4135/9781483380292","78516","978-1-48-338029-2","","9781-1483","","Book","","2015","Controlled","Regular","Unique_Title_Investigations","1","0","0","0","0","0","0","0","0","0","0","0","1"
"Vital Statistics on American Politics 2015–2016","CQ Press","sagepub:cq-press","SAGE Knowledge","10.4135/9781483380292","78516","978-1-48-338029-2","","9781-1483","","Book","Chapter","0001","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","0","0","0","1"
"Vital Statistics on American Politics 2015–2016","CQ Press","sagepub:cq-press","SAGE Knowledge","10.4135/9781483380292","78516","978-1-48-338029-2","","9781-1483","","Book","Chapter","2015","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","0","0","0","1"
"Vital Statistics on American Politics 2015–2016","CQ Press","sagepub:cq-press","SAGE Knowledge","10.4135/9781483380292","78516","978-1-48-338029-2","","9781-1483","","Book","Chapter","2015","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","0","0","0","1"
"Women and Men at Work","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452233857","225466","978-1-45-223385-7","","9780-0761","","Book","","2012","Controlled","Regular","Unique_Title_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Women and Men at Work","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452233857","225466","978-1-45-223385-7","","9780-0761","","Book","Chapter","0001","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Women and Men at Work","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452233857","225466","978-1-45-223385-7","","9780-0761","","Book","Chapter","2012","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Women and Men at Work","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781452233857","225466","978-1-45-223385-7","","9780-0761","","Book","Chapter","2012","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Wynn Resorts: Bringing Together the Pieces to Build a Multibillion-Dollar Company","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781473938502","","978-1-47-393850-2","","","","Book","","2016","Controlled","Regular","Unique_Title_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Wynn Resorts: Bringing Together the Pieces to Build a Multibillion-Dollar Company","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781473938502","","978-1-47-393850-2","","","","Book","Book","0001","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Wynn Resorts: Bringing Together the Pieces to Build a Multibillion-Dollar Company","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781473938502","","978-1-47-393850-2","","","","Book","Book","2016","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Wynn Resorts: Bringing Together the Pieces to Build a Multibillion-Dollar Company","SAGE Publications","sagepub:sage-publications","SAGE Knowledge","10.4135/9781473938502","","978-1-47-393850-2","","","","Book","Book","2016","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
